CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,log_Monetary,log_Frequency,Cluster,Cluster_Label,PCA1,PCA2
13631,100,11,3070.42,2,4,4,244,At Risk,8.029895274358873,2.4849066497880004,3,High Value,1.7058169504884828,1.006237672370946
13632,25,5,2121.27,3,4,4,344,Loyal Customer,7.660241549534091,1.791759469228055,0,Promising,1.254960257355369,-0.07031327397296275
13634,33,5,1575.16,3,4,3,343,Loyal Customer,7.362746788107369,1.791759469228055,0,Promising,1.0709377808888811,-0.08977131090196594
13635,68,1,1071.03,2,1,3,213,Big Spender (Inactive),6.977309326313799,0.6931471805599453,1,Needs Attention,-0.28958417999411,-0.3909373759232791
13636,37,5,949.12,3,4,3,343,Loyal Customer,6.856588292406893,1.791759469228055,0,Promising,0.8043049909485493,-0.2068830944210527
13637,52,3,810.5,2,3,3,233,At Risk,6.698884386954646,1.3862943611198906,0,Promising,0.2845605132673679,-0.30447432482175946
13638,16,1,122.64,4,1,1,411,New Customer,4.817374117263916,0.6931471805599453,1,Needs Attention,-1.0934870110422839,-1.494381540443031
13639,74,1,1033.34,2,1,3,213,Big Spender (Inactive),6.941518821134943,0.6931471805599453,1,Needs Attention,-0.33607631210070843,-0.34924817121155344
13642,216,1,354.8,1,1,2,112,Hibernating,5.874368775231734,0.6931471805599453,2,Lost,-1.5439290558376662,0.5712657295701763
13643,31,3,519.44,3,3,2,332,Loyal Customer,6.254674607635275,1.3862943611198906,0,Promising,0.1690519016592006,-0.621483532240535
13644,16,4,2624.26,4,3,4,434,Loyal Customer,7.87293521773988,1.6094379124341003,0,Promising,1.2359302683594546,-0.1666041656834443
13645,120,1,252.1,2,1,1,211,Hibernating,5.533784667551078,0.6931471805599453,1,Needs Attention,-1.2462358679466647,-0.3701385689294037
13647,10,4,1678.12,4,3,4,434,Loyal Customer,7.42602512563736,1.6094379124341003,0,Promising,1.0465877445957372,-0.3533188680813362
13649,257,2,346.6,1,2,2,122,Lost Customer,5.851052393391237,1.0986122886681098,2,Lost,-1.3833474846675033,1.103931791944522
13650,17,6,1836.34,4,4,4,444,Champion,7.516074152465826,1.9459101490553132,0,Promising,1.3639342470546412,-0.11461793746231086
13651,35,2,94.2,3,2,1,321,Potential Loyalist,4.55597994179732,1.0986122886681098,1,Needs Attention,-0.9428691458510341,-1.225533527271813
13652,46,3,1095.08,3,3,3,333,Loyal Customer,6.999495457544853,1.3862943611198906,0,Promising,0.4604369205601075,-0.26659923126532786
13654,43,6,2707.33,3,4,4,344,Loyal Customer,7.90408748775984,1.9459101490553132,0,Promising,1.427815235732029,0.2292092036343038
13655,114,2,932.97,2,2,3,223,Big Spender (Inactive),6.83944431779864,1.0986122886681098,1,Needs Attention,-0.20913955407975932,0.15101493614622236
13656,165,2,379.65,1,2,2,122,Lost Customer,5.941880317752221,1.0986122886681098,2,Lost,-0.8942150975592948,0.3271050908122459
13657,11,2,382.14,4,2,2,422,New Customer,5.948400457636955,1.0986122886681098,1,Needs Attention,-0.14654618871663802,-1.0169555402070312
13658,10,5,2639.17,4,4,4,444,Champion,7.878598588006555,1.791759469228055,0,Promising,1.4341583020094153,-0.13581456318137322
13659,206,2,1573.2,1,2,3,123,Big Spender (Inactive),7.36150248570835,1.0986122886681098,2,Lost,-0.3988321197491177,1.111980855371644
13662,86,3,897.76,2,3,3,233,At Risk,6.80101603553803,1.3862943611198906,0,Promising,0.1700928644888078,0.023383882010844438
13663,179,1,189.47,1,1,1,111,Hibernating,5.249494701850468,0.6931471805599453,2,Lost,-1.6703565111540588,0.06013045464087477
13666,60,3,84.65,2,3,1,231,At Risk,4.450269224770129,1.3862943611198906,1,Needs Attention,-0.8527274260260491,-0.9101388192509315
13667,149,1,305.02,1,1,1,111,Hibernating,5.723650459293667,0.6931471805599453,1,Needs Attention,-1.2936674139540176,-0.05962291799693812
13668,3,21,6363.59,4,4,4,444,Champion,8.758505094148523,3.091042453358316,3,High Value,3.084111602571653,0.6483793537009991
13669,51,2,218.55,3,2,1,321,Potential Loyalist,5.391579997007726,1.0986122886681098,1,Needs Attention,-0.611966132416194,-0.8346345838875417
13670,75,1,349.7,2,1,2,212,Hibernating,5.859931157146132,0.6931471805599453,1,Needs Attention,-0.8693455457779563,-0.6654665478770285
13672,301,2,186.39,1,2,1,121,Lost Customer,5.233192006587575,1.0986122886681098,2,Lost,-1.8979271402608981,1.3028750898701913
13673,19,2,396.92,3,2,2,322,Potential Loyalist,5.986250980055095,1.0986122886681098,1,Needs Attention,-0.16672789088388607,-0.9356604043406832
13675,151,2,486.8200000000001,1,2,2,122,Lost Customer,6.189946485351331,1.0986122886681098,1,Needs Attention,-0.7053362710858394,0.27927017960060124
13678,152,1,232.6,1,1,1,111,Hibernating,5.453610250954072,0.6931471805599453,1,Needs Attention,-1.440104789907672,-0.11453427679520745
13680,1,4,3722.42,4,3,4,434,Loyal Customer,8.22239787975808,1.6094379124341003,0,Promising,1.4791830288885435,-0.19271528547573508
13681,18,4,827.83,4,3,3,433,Loyal Customer,6.720015067761323,1.6094379124341003,0,Promising,0.6629755744381842,-0.49551372057188825
13682,187,1,59.5,1,1,1,111,Hibernating,4.102643365036796,0.6931471805599453,2,Lost,-2.2693519890954286,-0.21451342782522634
13684,286,1,67.23,1,1,1,111,Hibernating,4.222884350827332,0.6931471805599453,2,Lost,-2.68920188010359,0.6869108062156403
13685,3,7,3119.44,4,4,4,444,Champion,8.045729296501372,2.0794415416798357,3,High Value,1.81230091297734,-0.01813810154619773
13686,183,1,72.0,1,1,1,111,Hibernating,4.290459441148391,0.6931471805599453,2,Lost,-2.1582528268230647,-0.1930463733483613
13689,63,1,910.0,2,1,3,213,Big Spender (Inactive),6.814542897259958,0.6931471805599453,1,Needs Attention,-0.3449359851225561,-0.4835418444054097
13690,59,1,172.25,2,1,1,211,Hibernating,5.1547356380700124,0.6931471805599453,1,Needs Attention,-1.1365363759746419,-1.0171859608030345
13692,25,3,1488.32,3,3,3,333,Loyal Customer,7.30607491892943,1.3862943611198906,0,Promising,0.711743935884628,-0.3580367615331876
13694,4,50,65039.62,4,4,4,444,Champion,11.082767276771584,3.9318256327243257,3,High Value,4.982464812197107,1.7314158310521115
13695,31,15,2504.13,3,4,4,344,Loyal Customer,7.826095908379989,2.772588722239781,3,High Value,2.2024600660261457,0.4705656633687216
13697,39,1,151.29999999999998,3,1,1,311,Potential Loyalist,5.025852259901116,0.6931471805599453,1,Needs Attention,-1.1028192136135495,-1.230716203175612
13699,155,1,308.58000000000004,1,1,2,112,Hibernating,5.735216540145732,0.6931471805599453,1,Needs Attention,-1.317022379393128,-0.0037056130994389653
13700,26,10,2265.12,3,4,4,344,Loyal Customer,7.725824396937778,2.3978952727983707,3,High Value,1.8355554625760435,0.22918247431481645
13703,318,1,99.5,1,1,1,111,Hibernating,4.61015772749913,0.6931471805599453,2,Lost,-2.6546882600006905,1.0829579510061615
13704,5,9,2308.06,4,4,4,444,Champion,7.744595794291895,2.302585092994046,3,High Value,1.8592312103237871,0.008653423376007507
13705,8,3,711.86,4,3,3,433,Loyal Customer,6.569285047698251,1.3862943611198906,0,Promising,0.43395125410676255,-0.7279889603068814
13706,303,1,330.79,1,1,2,112,Hibernating,5.8045022386644325,0.6931471805599453,2,Lost,-1.998648730060305,1.3106882628355971
13707,267,2,806.41,1,2,3,123,Big Spender (Inactive),6.693831593776871,1.0986122886681098,2,Lost,-1.0199310876058483,1.4445453599320213
13708,271,1,296.88,1,1,1,111,Hibernating,5.696690720842445,0.6931471805599453,2,Lost,-1.8966247289505562,0.9986043353940064
13709,4,13,6328.05,4,4,4,444,Champion,8.752905424886302,2.6390573296152584,3,High Value,2.6638898467069207,0.45331904896187325
13710,32,1,180.48,3,1,1,311,Potential Loyalist,5.201145454795763,0.6931471805599453,1,Needs Attention,-0.9833354753271506,-1.2392327598289923
13711,219,2,252.06,1,2,1,121,Lost Customer,5.5336266147611175,1.0986122886681098,2,Lost,-1.3547295841474376,0.6764277621659142
13712,247,1,228.84,1,1,1,111,Hibernating,5.437383414671034,0.6931471805599453,2,Lost,-1.9072919945117677,0.7109271887830265
13715,281,5,1079.34,1,4,3,143,Lost Customer,6.985031085389294,1.791759469228055,2,Lost,-0.31251229090730887,1.964361439757078
13716,269,1,138.28,1,1,1,111,Hibernating,4.936486295459933,0.6931471805599453,2,Lost,-2.258371749525649,0.7527231292185234
13717,32,6,1445.01,3,4,3,343,Loyal Customer,7.276563318324119,1.9459101490553132,0,Promising,1.1744010212342475,-0.05547222303910234
13718,246,2,306.55,1,2,1,121,Lost Customer,5.728637675654378,1.0986122886681098,2,Lost,-1.3899786738507214,0.9710085152116529
13719,15,5,1041.68,4,4,3,443,Loyal Customer,6.949549600639115,1.791759469228055,0,Promising,0.9560781734385485,-0.37124174628558776
13720,117,4,799.9,2,3,3,233,At Risk,6.685736095329637,1.6094379124341003,0,Promising,0.16763134723554937,0.35948559920569545
13721,36,1,524.14,3,1,2,312,Potential Loyalist,6.263664893709055,0.6931471805599453,1,Needs Attention,-0.48355400565275014,-0.885041421997153
13722,132,3,2375.41,2,3,4,234,At Risk,7.773346224518516,1.3862943611198906,0,Promising,0.4227693571979718,0.7175744635781431
13723,217,1,199.85,1,1,1,111,Hibernating,5.302558360805291,0.6931471805599453,2,Lost,-1.828134702483601,0.40820792437126485
13725,50,8,1980.56,3,4,4,344,Loyal Customer,7.5916396922628975,2.1972245773362196,0,Promising,1.4707654700013633,0.3089007549789278
13726,39,2,1079.66,3,2,3,323,Hibernating,6.985327244577022,1.0986122886681098,0,Promising,0.2247080148259846,-0.46068412867731806
13727,29,2,333.48,3,2,2,322,Potential Loyalist,5.81257708704831,1.0986122886681098,1,Needs Attention,-0.2999234036450479,-0.9004361741209791
13728,37,6,1016.14,3,4,3,343,Loyal Customer,6.924750046357999,1.9459101490553132,0,Promising,0.9783428894548433,-0.11747120369278627
13730,136,2,752.6,2,2,3,223,Big Spender (Inactive),6.624861723262153,1.0986122886681098,1,Needs Attention,-0.42033365786882987,0.2788329504502323
13731,219,2,610.59,1,2,2,122,Lost Customer,6.416062123365316,1.0986122886681098,2,Lost,-0.9235950969072924,0.9415520432048072
13732,28,1,491.86,3,1,2,312,Potential Loyalist,6.200225158054739,0.6931471805599453,1,Needs Attention,-0.4758745115447722,-0.9740247364277603
13735,25,4,2885.24,3,3,4,334,Loyal Customer,7.967709895959368,1.6094379124341003,0,Promising,1.2387258852159988,-0.059466003997082933
13736,5,2,731.9,4,2,3,423,New Customer,6.597009266931805,1.0986122886681098,1,Needs Attention,0.19935264534185276,-0.8745258935103184
13737,200,1,339.6,1,1,2,112,Hibernating,5.830708768228588,0.6931471805599453,2,Lost,-1.4879112537798957,0.41830206174951723
13739,18,1,216.9,4,1,1,411,New Customer,5.384036241950574,0.6931471805599453,1,Needs Attention,-0.8262996038963593,-1.3066493579891405
13740,241,1,350.75,1,1,2,112,Hibernating,5.862920695994498,0.6931471805599453,2,Lost,-1.6703799678653481,0.7863358714580074
13741,72,3,668.4300000000001,2,3,2,232,At Risk,6.50642660402637,1.3862943611198906,0,Promising,0.09384461800405901,-0.18748977159404578
13742,17,12,3131.02,4,4,4,444,Champion,8.049433442786347,2.5649493574615367,3,High Value,2.189687370977839,0.32244915082228076
13743,3,7,1341.6,4,4,3,443,Loyal Customer,7.2023633115046515,2.0794415416798357,0,Promising,1.4002547544172932,-0.27152409774051445
13744,95,2,1156.36,2,2,3,223,Big Spender (Inactive),7.053896828321335,1.0986122886681098,0,Promising,-0.012511928124893386,0.049378999288578286
13745,162,1,300.04,1,1,1,111,Hibernating,5.707243146285182,0.6931471805599453,2,Lost,-1.364529586522456,0.04907259888299554
13747,374,1,79.6,1,1,1,111,Hibernating,4.389498649512583,0.6931471805599453,2,Lost,-3.033217623928664,1.5061234640760668
13748,96,5,948.25,2,4,3,243,At Risk,6.855672199111912,1.791759469228055,0,Promising,0.5186332745869285,0.30852449559878553
13750,54,5,1647.26,2,4,3,243,At Risk,7.407475465015805,1.791759469228055,0,Promising,0.9912705654017712,0.10721536905431996
13751,288,1,296.25,1,1,1,111,Hibernating,5.694573535570891,0.6931471805599453,2,Lost,-1.9798423553677105,1.1465548125691192
13752,124,6,1186.28,2,4,3,243,At Risk,7.0794202555875625,1.9459101490553132,0,Promising,0.6333258890500628,0.6894125125324738
13753,288,1,741.26,1,1,3,113,Big Spender (Inactive),6.609699586102796,0.6931471805599453,2,Lost,-1.5327361400021895,1.4215008384730439
13754,152,2,282.6,1,2,1,121,Lost Customer,5.647564794657972,1.0986122886681098,1,Needs Attention,-0.9751638271029595,0.12505411880742848
13755,4,9,2161.35,4,4,4,444,Champion,7.67895087223838,2.302585092994046,3,High Value,1.831993157172901,-0.019809722396308318
13756,2,14,5189.52,4,4,4,444,Champion,8.55458916381921,2.70805020110221,3,High Value,2.63965525846282,0.40710710280192425
13758,12,7,3190.55,4,4,4,444,Champion,8.068261971187837,2.0794415416798357,3,High Value,1.7798010109583167,0.06729523405287537
13759,33,2,659.4100000000001,3,2,2,322,Potential Loyalist,6.492860854269306,1.0986122886681098,1,Needs Attention,0.013107897078630883,-0.6610860418579565
13760,54,2,286.79,2,2,1,221,Hibernating,5.662231047497966,1.0986122886681098,1,Needs Attention,-0.49423615975583524,-0.7270973786111176
13761,50,2,1070.65,3,2,3,323,Hibernating,6.976954795783142,1.0986122886681098,0,Promising,0.16744007775009273,-0.36705534220178637
13762,219,1,306.72,1,1,1,111,Hibernating,5.729190278590734,0.6931471805599453,2,Lost,-1.6293623249481473,0.5538685814089401
13763,63,1,1714.96,2,1,4,214,Big Spender (Inactive),7.447727969752915,0.6931471805599453,1,Needs Attention,-0.03557862257810627,-0.2933038774691189
13764,71,3,1521.76,2,3,3,233,At Risk,7.328279756761194,1.3862943611198906,0,Promising,0.500214487097505,0.05069239178925501
13767,2,37,17220.36,4,4,4,444,Champion,9.753905752795765,3.6375861597263857,3,High Value,4.0742534826439005,1.18310609652272
13769,2,10,2796.51,4,4,4,444,Champion,7.936485014799888,2.3978952727983707,3,High Value,2.0545020078507115,0.08270534374559296
13771,64,4,2634.45,2,3,4,234,At Risk,7.876809224383177,1.6094379124341003,0,Promising,1.0057762488330324,0.2540983352239994
13772,34,3,1132.13,3,3,3,333,Loyal Customer,7.032738994075221,1.3862943611198906,0,Promising,0.5346905161187995,-0.36149598405349664
13774,82,1,345.0,2,1,2,212,Hibernating,5.846438775057725,0.6931471805599453,1,Needs Attention,-0.9097777162340929,-0.6083375728106404
13777,1,33,25977.16,4,4,4,444,Champion,10.165011464005927,3.5263605246161616,3,High Value,4.178396748872101,1.2481430276523537
13778,103,1,178.7,2,1,1,211,Hibernating,5.191288793789513,0.6931471805599453,1,Needs Attention,-1.3313870039533062,-0.6216266855375524
13780,7,2,360.01,4,2,2,422,New Customer,5.888905658780245,1.0986122886681098,1,Needs Attention,-0.15627653322265175,-1.0697920663088587
13781,251,1,127.84,1,1,1,111,Hibernating,4.858571324462998,0.6931471805599453,2,Lost,-2.2094213957157556,0.5719869182856945
13782,13,6,912.0,4,4,3,443,Loyal Customer,6.816735880594968,1.9459101490553132,0,Promising,1.0415934228454131,-0.3596929207729047
13784,10,11,2462.79,4,4,4,444,Champion,7.809456093748633,2.4849066497880004,3,High Value,2.0332039053780804,0.1533727664557113
13786,367,1,230.4,1,1,1,111,Hibernating,5.444147814759576,0.6931471805599453,2,Lost,-2.48410397877338,1.7618059532948243
13787,76,2,309.04,2,2,2,222,Hibernating,5.736701321413311,1.0986122886681098,1,Needs Attention,-0.5642067304819698,-0.5124345658110229
13790,4,1,348.8,4,1,2,412,New Customer,5.857361562584502,0.6931471805599453,1,Needs Attention,-0.5273651546687474,-1.286806041824995
13791,128,2,1516.0,2,2,3,223,Big Spender (Inactive),7.324489979348532,1.0986122886681098,0,Promising,-0.039839466096580914,0.4191104156703057
13792,66,2,195.55,2,2,1,221,Hibernating,5.280916851867869,1.0986122886681098,1,Needs Attention,-0.738547809043199,-0.7367770876093939
13798,1,57,37153.85,4,4,4,444,Champion,10.522849593441716,4.060443010546419,3,High Value,4.84083145423144,1.594484603636222
13799,117,2,688.86,2,2,3,223,Big Spender (Inactive),6.5364886784538845,1.0986122886681098,1,Needs Attention,-0.3716585329724714,0.08621426544329959
13800,310,1,558.32,1,1,2,112,Hibernating,6.32672176017265,0.6931471805599453,2,Lost,-1.7773463322521814,1.5287697742631863
13801,67,1,324.8,2,1,2,212,Hibernating,5.786283696167945,0.6931471805599453,1,Needs Attention,-0.866653274396721,-0.7575167332700417
13802,139,3,4599.42,2,3,4,234,At Risk,8.433902882657025,1.3862943611198906,0,Promising,0.7116595955744218,0.97721882411195
13803,255,1,277.07,1,1,1,111,Hibernating,5.627872880555851,0.6931471805599453,2,Lost,-1.8528983741962703,0.8380820954207824
13804,31,7,2635.79,3,4,4,344,Loyal Customer,7.8773175472322325,2.0794415416798357,0,Promising,1.5946588099996986,0.1759940831448177
13805,52,2,924.6,2,2,3,223,Big Spender (Inactive),6.830442175879467,1.0986122886681098,0,Promising,0.08618929896226543,-0.3935937093472512
13806,64,1,256.38,2,1,1,211,Hibernating,5.550553592065519,0.6931471805599453,1,Needs Attention,-0.9673218027157647,-0.8545620774257462
13807,367,1,112.6,1,1,1,111,Hibernating,4.732683506287051,0.6931471805599453,2,Lost,-2.8317064911747116,1.5480492975059232
13808,6,5,1747.66,4,4,4,444,Champion,7.466605059322925,1.791759469228055,0,Promising,1.2522064663520331,-0.2945579475195718
13809,305,1,155.05,1,1,1,111,Hibernating,5.0501764687167885,0.6931471805599453,2,Lost,-2.3768608258247386,1.1015348231549318
13810,29,3,1499.01,3,3,3,333,Loyal Customer,7.313227053734746,1.3862943611198906,0,Promising,0.6959010487985945,-0.3209263831656426
13811,184,3,814.5,1,3,3,133,Lost Customer,6.703801422061068,1.3862943611198906,2,Lost,-0.3511657333214705,0.850734048848946
13812,42,3,539.0,3,3,2,332,Loyal Customer,6.29156913955832,1.3862943611198906,0,Promising,0.13390020574768685,-0.5142544592847373
13813,40,4,1366.86,3,3,3,333,Loyal Customer,7.221002753764198,1.6094379124341003,0,Promising,0.8013900516462777,-0.15270542730587103
13814,92,2,1579.12,2,2,3,223,Big Spender (Inactive),7.365256072504094,1.0986122886681098,0,Promising,0.1541128282750409,0.1167045000432005
13815,22,4,4027.36,3,3,4,334,Loyal Customer,8.301114624224146,1.6094379124341003,0,Promising,1.4161214779920623,0.014482975822479427
13816,24,2,571.6700000000001,3,2,2,322,Potential Loyalist,6.3503096345809205,1.0986122886681098,1,Needs Attention,-0.013030065487552969,-0.7825784776912208
13817,29,2,382.98,3,2,2,322,Potential Loyalist,5.950590467898009,1.0986122886681098,1,Needs Attention,-0.23249374152839936,-0.8589705961668449
13819,302,3,1140.35,1,3,3,133,Lost Customer,7.039967051290641,1.3862943611198906,2,Lost,-0.7573724352686104,1.9830993444926668
13821,145,2,385.64,1,2,2,122,Lost Customer,5.957494027536828,1.0986122886681098,1,Needs Attention,-0.7899005064738441,0.15698843071547997
13822,6,2,632.0,4,2,2,422,New Customer,6.450470422144176,1.0986122886681098,1,Needs Attention,0.12292336119073229,-0.9098125267114988
13823,19,2,957.66,3,2,3,323,Hibernating,6.865536476045727,1.0986122886681098,0,Promising,0.2628675840888377,-0.6714825322135942
13824,33,5,1698.94,3,4,4,344,Loyal Customer,7.438348235303808,1.791759469228055,0,Promising,1.107874634464964,-0.06705715316690362
13826,176,1,189.5,1,1,1,111,Hibernating,5.249652194566756,0.6931471805599453,2,Lost,-1.6557766421578017,0.03395661203147163
13827,58,3,412.05,2,3,2,232,At Risk,6.023568651008515,1.3862943611198906,1,Needs Attention,-0.07438661385649749,-0.4549279626862568
13828,22,1,209.49,3,1,1,311,Potential Loyalist,5.349438146055751,0.6931471805599453,1,Needs Attention,-0.862540541751603,-1.2820826723783512
13831,16,6,2202.99,4,4,4,444,Champion,7.69802463305743,1.9459101490553132,0,Promising,1.4576647133270821,-0.06869201743348427
13832,19,1,52.2,3,1,1,311,Potential Loyalist,3.9740583963475986,0.6931471805599453,1,Needs Attention,-1.5200115341609957,-1.7215312743147566
13833,159,1,384.8,1,1,2,112,Hibernating,5.955319100471629,0.6931471805599453,2,Lost,-1.2288233601651146,0.09738488382926168
13835,25,4,834.57,3,3,3,333,Loyal Customer,6.728114126692287,1.6094379124341003,0,Promising,0.6330924070104805,-0.431897681894575
13837,212,2,271.24,1,2,1,121,Lost Customer,5.606684030192651,1.0986122886681098,2,Lost,-1.2851955248196132,0.6371948673072833
13838,6,4,691.73,4,3,3,433,Loyal Customer,6.540640312882445,1.6094379124341003,0,Promising,0.6333495355637646,-0.6542908035325796
13841,253,1,85.0,1,1,1,111,Hibernating,4.454347296253507,0.6931471805599453,2,Lost,-2.4165831048690327,0.46802017118907074
13842,59,9,3385.62,2,4,4,244,At Risk,8.127587652841866,2.302585092994046,3,High Value,1.7852982315397026,0.5957027145034107
13844,11,1,361.62,4,1,2,412,New Customer,5.893355453997663,0.6931471805599453,1,Needs Attention,-0.5436196498800704,-1.214809110340862
13845,65,1,312.98,2,1,2,212,Hibernating,5.749329289612172,0.6931471805599453,1,Needs Attention,-0.8750395983850315,-0.7861003132925276
13846,25,3,865.0600000000001,3,3,3,333,Loyal Customer,6.763954190227071,1.3862943611198906,0,Promising,0.4468781863625518,-0.520914804213994
13848,92,3,1255.0,2,3,3,233,At Risk,7.135687347028144,1.3862943611198906,0,Promising,0.304598509346405,0.17637688381487088
13849,52,2,1537.95,2,2,3,223,Big Spender (Inactive),7.338855644682132,1.0986122886681098,0,Promising,0.3345865790365156,-0.24084288045097746
13850,129,1,1595.48,2,1,3,213,Big Spender (Inactive),7.375556484672672,0.6931471805599453,1,Needs Attention,-0.3899039775080123,0.26187801833283897
13851,96,3,2651.46,2,3,4,234,At Risk,7.883242790261331,1.3862943611198906,0,Promising,0.6504969592957276,0.4359385267923985
13853,57,1,1090.14,2,1,3,213,Big Spender (Inactive),6.994978300240205,0.6931471805599453,1,Needs Attention,-0.22777420833660167,-0.48177305795334313
13854,9,25,8109.519999999999,4,4,4,444,Champion,9.000917263426343,3.258096538021482,3,High Value,3.326058268382192,0.8483565510908013
13856,169,3,388.5,1,3,2,132,Lost Customer,5.964863865310803,1.3862943611198906,2,Lost,-0.6396763318768772,0.4976173601851146
13858,57,1,216.17,2,1,1,211,Hibernating,5.38068045697316,0.6931471805599453,1,Needs Attention,-1.0164771403057404,-0.9667825015961854
13859,326,1,201.16,1,1,1,111,Hibernating,5.309059463079938,0.6931471805599453,2,Lost,-2.3518979454625275,1.3628633262733028
13860,1,5,1245.9,4,4,3,443,Loyal Customer,7.1284157500025405,1.791759469228055,0,Promising,1.1111477140342845,-0.43986753105538484
13862,18,8,2209.36,4,4,4,444,Champion,7.700910677173299,2.1972245773362196,0,Promising,1.6788502002995553,0.062038412459825755
13863,248,1,305.78,1,1,1,111,Hibernating,5.726130878319963,0.6931471805599453,2,Lost,-1.7710519815181087,0.8064206164985461
13865,58,4,501.56,2,3,2,232,At Risk,6.219715035790337,1.6094379124341003,0,Promising,0.22517000684947724,-0.2962114235584717
13866,74,1,145.67000000000002,2,1,1,211,Hibernating,4.988185165258664,0.6931471805599453,1,Needs Attention,-1.2904231124320051,-0.9361195925151076
13867,31,3,1015.29,3,3,3,333,Loyal Customer,6.923914020481024,1.3862943611198906,0,Promising,0.4960244546501114,-0.4204131804204067
13868,7,2,3192.54,4,2,4,424,New Customer,8.068885298365506,1.0986122886681098,0,Promising,0.9088034583941728,-0.414825749802998
13869,123,4,3104.95,2,3,4,234,At Risk,8.04107490570398,1.6094379124341003,0,Promising,0.8008079481952859,0.8191341403470684
13870,2,8,2770.94,4,4,4,444,Champion,7.927302715053892,2.1972245773362196,3,High Value,1.8668082390815548,-0.009789179642241685
13871,23,13,6403.25,3,4,4,344,Loyal Customer,8.764717111455825,2.6390573296152584,3,High Value,2.577808881264909,0.622935174733043
13873,120,3,389.6,2,3,2,232,At Risk,5.967684018442578,1.3862943611198906,1,Needs Attention,-0.4014174167560866,0.07018570638507744
13874,358,1,540.45,1,1,2,112,Hibernating,6.294250726074389,0.6931471805599453,2,Lost,-2.0252575706926734,1.9385525504972916
13875,54,5,1786.79,2,4,4,244,At Risk,7.488735499171278,1.791759469228055,0,Promising,1.0309720538585896,0.13162962700586478
13876,64,1,122.7,2,1,1,211,Hibernating,4.8178592793984425,0.6931471805599453,1,Needs Attention,-1.3252967297392166,-1.0746972045518175
13877,86,1,117.24,2,1,1,211,Hibernating,4.772716457199891,0.6931471805599453,1,Needs Attention,-1.453707073522355,-0.8959716764607142
13878,55,1,1281.53,2,1,3,213,Big Spender (Inactive),7.156589968584206,0.6931471805599453,1,Needs Attention,-0.13914643661993004,-0.45069824103553746
13880,21,13,3219.77,3,4,4,344,Loyal Customer,8.077375740386112,2.6390573296152584,3,High Value,2.251660808435684,0.39894538691121895
13881,4,20,17159.52,4,4,4,444,Champion,9.75036667561313,3.044522437723423,3,High Value,3.521402786442049,0.9343178773182217
13882,3,5,1191.13,4,4,3,443,Loyal Customer,7.083496902081326,1.791759469228055,0,Promising,1.0795329464488308,-0.4358824486203997
13883,11,5,2674.48,4,4,4,444,Champion,7.891884082485146,1.791759469228055,0,Promising,1.4358149333571275,-0.12308260167811214
13884,7,5,787.6,4,4,3,443,Loyal Customer,6.670259221443527,1.791759469228055,0,Promising,0.8582987919502564,-0.5250765383852904
13885,189,2,506.8,1,2,2,122,Lost Customer,6.230087669270578,1.0986122886681098,2,Lost,-0.8694280395482296,0.6234651424852852
13886,71,1,243.56,2,1,1,211,Hibernating,5.499460677582579,0.6931471805599453,1,Needs Attention,-1.0261245918695951,-0.8087300345663907
13887,204,1,349.55,1,1,2,112,Hibernating,5.859503349652977,0.6931471805599453,2,Lost,-1.493180217859935,0.46191482815999174
13888,120,2,605.63,2,2,2,222,Hibernating,6.407919050015748,1.0986122886681098,1,Needs Attention,-0.44897715142977646,0.07380718646923748
13889,93,1,416.9,2,1,2,212,Hibernating,6.03524216945387,0.6931471805599453,1,Needs Attention,-0.8707107877917794,-0.4554680790491098
13890,1,10,1883.81,4,4,4,444,Champion,7.541582299045909,2.3978952727983707,3,High Value,1.866397365954537,-0.04468201232891948
13892,27,4,632.97,3,3,2,332,Loyal Customer,6.4520016347056774,1.6094379124341003,0,Promising,0.4885225824090444,-0.49737382134599556
13893,298,1,821.1,1,1,3,113,Big Spender (Inactive),6.711862042158088,0.6931471805599453,2,Lost,-1.5311653590733123,1.5395990158723574
13894,24,3,564.62,3,3,2,332,Loyal Customer,6.337922474636114,1.3862943611198906,0,Promising,0.2435647442173459,-0.6576547459684421
13895,28,4,2593.07,3,3,4,334,Loyal Customer,7.860983349863101,1.6094379124341003,0,Promising,1.1720792150352337,-0.06531041471369725
13897,50,1,311.16,3,1,2,312,Potential Loyalist,5.743515876874802,0.6931471805599453,1,Needs Attention,-0.8053652657692926,-0.9189527336914547
13898,326,1,155.93,1,1,1,111,Hibernating,5.055799846050629,0.6931471805599453,2,Lost,-2.4756338491766443,1.2867724695179024
13899,16,2,388.52,4,2,2,422,New Customer,5.9649152118744455,1.0986122886681098,1,Needs Attention,-0.16264905672311186,-0.968291812729024
13900,183,3,740.95,1,3,3,133,Lost Customer,6.609281855452135,1.3862943611198906,2,Lost,-0.3925111687719794,0.8135956295825731
13901,72,5,2867.2,2,4,4,244,At Risk,7.961439934295112,1.791759469228055,0,Promising,1.174905317632705,0.4309787811144891
13904,37,2,332.64,3,2,2,322,Potential Loyalist,5.810062567373411,1.0986122886681098,1,Needs Attention,-0.3398263903203686,-0.8312685565374676
